3,527132101610058612e+01
6,946812634730619607e+01
-6,433045056232104741e+01
8,971405122192393833e+01
-5,905822714305204357e+01
-6,708618135514524283e+01
8,178443870826001216e+00
1,926445812544625369e+01
-2,040101165678724726e+01
8,291058378942676654e+01
6,207876498337691373e+01
6,347970833216848519e+01
7,958349467326385707e+01
-5,117176624599994739e+01
-6,833898432650104837e+01
2,784963854977071662e+01
-1,705754529139129261e+01
2,710646281361562160e+01
1,609154706427129611e+01
-9,214261719464673206e+00
7,389318765976841519e+01
-2,829471869367469594e+01
2,942421387230825758e+01
-7,806014505729325492e+01
-9,138258261795115800e+01
-6,431017067648042485e+01
-3,724134306280802775e+00
-4,562739271263880170e+01
-1,563455944827533983e+01
2,731788644319195214e+00
-7,764319814089255090e+01
8,218982876739769949e+01
-6,774737223792050145e+01
4,497563878784350777e+01
7,674560432497943907e+01
-3,260947608808706377e+00
3,827632007761923205e+01
-6,133872460016300465e+01
3,820796151671200391e+01
3,493189492588984990e+01
-9,474382415662444146e+01
-2,806201295220769509e+01
-3,016680463376151522e+01
3,493873650931519137e+00
-6,899320919435410815e+00
-4,272600893943345568e+01
-7,106259682065186212e+01
-4,507083757081158382e+01
-2,316213942308939977e+01
6,790714389706187148e+01
5,379652657826807172e+01
5,079865045632431020e+01
7,459978500546100122e+01
-7,257930855915171264e+01
4,853537993880550516e+00
-7,019810257440045120e+01
7,459333777591757553e+01
3,262607896360231052e+01
-9,545927837918519288e+01
4,344734070812711479e+01
-1,791113307304483726e+01
-9,399528617660106988e+01
3,124331126417771998e+00
7,427143879693392137e+01
-4,043958177638129570e+01
-7,654955239454443472e+01
4,450187057029825155e+01
-4,818727350209717031e+01
5,619168284720123552e+01
-8,467196232472274176e+01
-3,851208142246349553e-01
-8,633110649782824453e+01
8,234255757296458000e+01
8,820943083260428352e+01
-8,372736335405392083e+01
3,183318916524646625e+01
-9,891854000884178788e+01
-8,571414561367393503e+01
-9,131191559388152257e+01
5,474654183896228687e+01
3,798958329994403016e+01
2,245511254759520625e+00
5,801854084406986090e+01
9,913525110479088198e+01
-3,566657123074756441e+01
7,928337738507690347e+01
-9,954569424718766868e+01
2,576059100190713025e+01
7,384270169000126316e+01
-7,129002137559385233e+01
9,305190461352543707e+01
-1,952881268268606618e+01
5,801000372563277097e+01
6,523883284816469086e+01
-1,601604718546632000e+01
3,680202804635328562e+01
7,853995294443544140e+01
-5,874194377054075744e+01
-4,498788586770532305e+01
8,736254157626802908e+00
1,283612864142193644e+01
-6,359607544143579361e+01
-8,222152343930922314e+01
5,460296837493149269e+01
-1,449200902127051904e+01
6,078019192733768250e+01
6,782073800348752002e+01
8,952349059211945814e+01
7,438240616276672768e+00
3,256981599063823296e+01
-1,685970018125537706e+01
-8,203027164331211907e+01
-7,746101509262331319e+00
-5,874888762454553159e+01
-7,365112317009096898e+01
1,355001265589166337e+00
-5,507282603025527123e+01
-9,681633637414633142e+01
4,419486127756755423e+00
-1,304684143137870933e+01
4,072713922014628452e+00
-2,526857381834997796e+01
-4,169252729717300809e+01
1,558119992815987587e+01
4,435596600004524248e+01
7,999288246876795938e+01
-6,350309661567649755e+00
3,036396130735855081e+01
4,041587260303995777e+01
-1,014795451233028700e+01
-3,831945562315735287e+01
-2,221992042609701912e+01
2,398931664505508365e+01
6,193687562483316356e+01
-6,726851079772946207e+01
-5,989294230209098657e+01
8,858748807096986866e+01
-8,415996047545017689e+01
-8,550645929089839115e+01
5,060513146442016819e+01
-8,591523738160616119e+01
6,614606713071472655e+01
-1,498878525184504440e+01
5,916496404825335276e+01
-2,765274083726441745e+01
-4,146740787258167416e+01
-8,926947963562754751e+01
8,521624334697290237e+01
-7,493939033090153146e+01
2,020134521670028960e+01
-5,200853327344437105e+01
-6,937333524039132726e+01
-3,502016421316000105e+00
3,026332391293368573e+01
5,285858622851188215e+01
2,650848659974320753e+01
4,144955949843475196e+01
-4,612278304366903825e+01
-4,221395391964486521e+01
4,462468068421898693e+00
7,333682663477515007e+01
-6,217387803796501089e+01
-4,358006042255500034e+01
8,841797846028848085e+01
-9,870311168984886763e+01
5,134887016656273317e+01
-4,285289278165031845e+01
4,018414084692477672e+01
6,594183827762091710e+01
-8,843411057597350577e+01
7,755773569848318516e+01
6,710477411242698054e+01
1,875738643462526056e+00
8,203577389046907342e+01
-1,934636674347788698e+01
8,679843158283534876e+01
-5,778600325171812102e+01
-3,234594840492484025e+01
5,061613040597612212e+01
1,431166308082256933e+01
5,732094533018423022e+01
-4,259049244449399652e+01
9,586106388262800237e+01
7,432019485960728389e+01
8,529479345573713545e+01
-2,449353158797136132e+01
-2,634538580612439773e+01
7,556282803295133021e+01
3,692988038522352667e+01
7,307861031374272898e+01
7,724155497933725201e+01
1,768242923109895059e+01
-7,465042410899599190e+01
-2,022881932966285490e+01
-8,821236345742109108e+01
-9,295309299922662660e+01
3,900669900966317982e+01
6,687945508252579430e+01
-3,806777357894915781e+00
2,182515427191404456e+01
9,258271163677162008e+01
8,906525020069653920e+01
4,483247524508468018e+01
-9,103667836664740776e+00
-4,734082963155128709e+01
8,628812314654382476e+01
8,930408983196016948e+01
5,723114614574953407e+01
-4,265100932214214424e+01
5,210296219859131384e+00
1,756570614535333164e+01
2,955007640640866384e+01
-3,587487039985597903e+01
-8,783773539822050225e+01
-7,494344630975396626e+01
-3,213187567739183237e+00
-9,395855645829897185e+00
3,558219918596000753e+01
-3,474026052494363626e+01
-5,085130376278741693e+01
4,935931753179022508e+01
8,904314560631587483e+01
-1,331355869866928288e+01
-6,460035635851113511e+01
1,088082651885204655e+01
8,940675333435211769e+01
5,867419797980181784e+01
-8,342311777864935607e+01
4,014971422677660939e+01
2,328585076604554160e+01
-3,017130704750501025e+01
-1,431440499879541051e+01
1,864265487453697290e+01
1,572181211833523662e+01
-4,449223088496916034e+01
2,210973083334563682e+01
-1,394962324361810602e+01
3,955490895823686515e+01
-2,189037312573547922e+01
-7,437606227425104066e+01
5,493890633666291023e+01
1,476507566264793070e+01
2,892959325320964581e+01
-4,973540746341340935e+01
-9,398610752801971557e+00
5,746316107479913171e+00
-2,193709964812768476e+01
-7,660553322461827008e+01
-5,633512890112493210e+01
-1,126345526034944555e+01
8,743984113076280096e+00
-8,278986168227406495e+01
3,457417001294709280e+01
-6,064138286695452962e+01
3,032553086065394155e+01
7,848071984292059255e+01
7,945718557772681834e+01
-7,342183226278977770e+01
1,536761154092853587e+01
7,727076401464742617e+01
-6,781609209562108731e+01
-7,394199195887118492e+01
5,371024113905312447e+01
1,963898909298036699e+01
-9,952355916665422342e+01
1,157755763363546464e+01
7,619476611636372354e+00
6,701906241545012222e+01
6,454871921006269986e+01
-2,807300696205427926e+01
-7,473507441955950981e+01
9,900594653654647459e+01
7,801589206760843354e+01
6,264217268309420206e+01
8,951505090620156579e+01
-4,044294278244686325e+01
5,438876830783075889e+01
-4,606173444714070087e+01
-6,884375740513902997e+01
-6,086314327423005466e+01
-5,893551572944255668e+01
3,915561049610252553e+01
-3,417592499066660139e+01
9,520021177484002806e+01
-3,949280265503356446e+01
-5,601059221599629012e+01
2,759688048865240262e+01
-5,852304680129980596e+01
5,343335566637307465e+01
8,538767865823109560e+01
4,571495271132434368e+01
6,031927022240572001e+01
-6,000502174948791634e+01
3,049709808561760838e+01
-8,200195629152851495e+01
5,212366511641556599e+01
9,017329501630072741e+00
-2,698860019881988137e+01
-5,533622753294847030e+01
-2,096867519878398411e+01
-1,133256201025206167e+01
-1,673286216775338175e+00
-3,191125536540828023e+01
5,125558205400764678e+00
-7,326562673395973491e+01
-3,774847843245758838e+01
6,820048358128875066e+01
1,965849401202505931e+01
3,188222149112144166e+01
-1,809602813127170862e+00
-6,479819305760194936e+01
-6,702631868054353959e+00
3,725777286422137990e+01
-6,051350282557324078e+01
3,385741129014547823e-01
8,855582940237511025e+00
-4,128662557063415761e+01
2,913348728543613220e+01
-2,116737190717310568e+01
-3,930529136810687874e+01
-5,166860622521498669e+01
-5,904235380126672084e+01
4,492940457536451504e+01
-9,438688434492961221e+01
5,150439193378656455e+01
9,574249910635779770e+01
7,896627261665710762e+01
-3,877264421540716199e+01
8,894737199421192031e+01
3,261991350885011798e+00
-4,704390921928887082e+01
8,875766517642645681e+01
-6,830984116531362815e+01
8,320928769175225170e+00
9,319623707052937789e+01
-3,741591864584692217e+01
5,311117027214226027e+01
3,118981640340092554e+01
-7,666896961205090122e+01
-3,814276849653115420e+01
-9,507122035893335976e+01
-2,058591214244667356e+01
-8,403254842440617267e-01
3,791638020086514871e+01
4,259737908290966857e+01
4,812417458434725859e+01
5,698952596081915090e+01
-6,203964365181204954e+01
-1,031824161205778978e+01
-4,697435987766218801e+01
-7,350607570402800661e+01
9,144524936528185322e+01
-1,257910074352608376e+00
-4,904371343276731920e+01
3,274812075472425477e+01
6,604658724811045545e+00
2,259348991497918746e+01
-7,711885561917404175e+01
7,171634392616394393e+01
4,436998743548693369e+01
-6,899824113489765409e+01
-3,997641968663254630e+01
-5,407565339707431917e+00
2,375370879873233321e+01
2,279342189877709757e+00
-6,901865642578516713e+01
-7,009137237007314525e+01
-8,402925179238916087e+01
-1,209915172179549359e+01
7,007549526437395571e+01
-2,285784367534971295e+01
-7,133204434184084164e+01
7,260297667555693124e+01
7,757063135301098100e+01
-4,244743858987505547e+01
1,640993306853087574e+01
-8,330341638309666052e+01
-9,294003219824105599e+00
-9,760241790769768500e+00
-1,622653427773366275e+01
-2,239490090620859064e+01
-9,740195083046572222e+01
3,059421152493558793e+01
9,077788995721277843e+01
-1,376501965086897883e+01
5,731788113193974255e+01
2,646893652533299246e+01
2,096962657217169124e+01
8,207348961955648292e+01
-8,116788019772064899e+01
-5,898068300269945041e+01
-4,562749880924883428e-01
-5,549591215281384393e+01
7,666414585550489846e+01
4,579807236477645915e+01
-7,939501583821095210e+01
-6,147116305869671038e+01
-4,423965362434344684e+00
-1,026539258710018032e+01
9,422833961394010771e+01
1,386143232246526225e+01
-1,203674704487582403e+01
3,086974955264756204e+01
7,538878691167212764e+00
-8,396987268420932082e+01
7,031277873569692360e+00
1,833660725874524644e+01
7,189804570000413264e+01
8,900142073496792250e+01
-9,004568503800527424e+01
-3,702882827563192336e+01
-7,070013069366369507e+01
8,293479342685756706e+01
-1,197792814414700047e+01
-9,123317320363483418e+00
-8,457451454428989734e+01
-7,542598739568887822e+01
-8,982719402100087791e+01
-2,711585205897353035e+01
6,881869302977307257e+01
-7,176781158097121249e+01
4,436840709674811478e+01
1,528960482145022581e+01
-5,767777330813517267e+01
9,430977987138948038e+01
3,891214477171450881e+01
6,144083212689795914e+01
9,793144138480226957e+01
4,523019829371742162e+01
5,388173205228932261e+01
-5,740712972310746665e+01
-3,829186711216004113e+01
-3,606421820998619410e+00
-6,998412820003801471e+01
1,232678135955728749e+01
-3,025756512193287051e+01
7,870226249062085344e+01
-7,837289455113455006e+01
3,759530744207657449e+01
2,227243831272198804e+01
6,773610466875115321e+01
-1,324358143828760603e+00
-2,308377818069027398e+01
-8,428008805097171319e+01
-4,530855886592530624e+01
-9,394108422142531367e+01
-5,147088424955099839e+01
-1,536684943717337148e+01
-7,284682256529481492e+01
-1,553848884486245652e+01
-6,301564751710404266e+01
-5,460503748997906825e+01
4,264086045157677063e+01
-6,117730801613900837e+01
-8,638281117803177267e+01
-8,758544360043931931e+01
3,943430782426798942e+01
-3,197701275056085990e+01
5,984787983093156072e+01
9,100147631546258253e+01
3,037098402063307390e+01
-5,210579779028628167e+01
3,930412827109546470e+01
7,874284415061310938e+00
-7,642796913015175164e+01
2,137636439338538707e+01
5,453430531646884560e+01
3,161177036090069237e+01
-9,979524808305298222e+01
-1,291243607733900944e+01
6,079009741451957893e+01
-3,028354033106543852e+01
1,320857966982758569e+01
-3,256771791250186254e+01
-5,522453898050400767e+00
4,535832186417641765e+01
3,097019092886429803e+01
-7,980621505327920318e+01
9,913123210736100077e+01
-4,337501760119515382e+01
-9,717652715467930591e+01
3,375952734826174151e+01
-8,337165836338562031e+01
2,182718204782376858e+01
2,400597987673505429e+01
4,623059475231866600e+01
-3,961789103097505915e+01
-3,302306119557907493e+01
-7,689404929595696103e+00
6,403800423274770992e+01
7,362551453783871125e+01
-8,821499711422848122e+01
-5,584829914846651633e+01
-4,920965389520839040e+01
4,689065692120942686e+01
6,807822598970534500e+01
8,213199628188726820e+01
5,599952484234799499e+01
-8,782502751204228275e+01
1,638909128881485344e+01
-6,237498552765761417e+01
3,125178779824133812e+01
7,744696710635699333e+01
4,018146077659392290e+01
9,528012771479041021e+01
6,618665206379108668e+01
-4,613651699238445758e+01
-6,943782995348627196e+01
9,975284414564848134e+01
9,426101953321253291e+01
-7,910195504224986962e+01
-8,506191732500751357e+01
-3,732469442184351749e+01
-3,614846542897014103e+01
5,049985349869848505e+01
-5,379962652658873878e+01
9,642817749735681332e+01
7,925372815935844528e+00
8,473672431126112770e+01
-2,168989070917476170e+00
3,545109832603318978e+01
8,712361446222800510e+00
-7,410318472834474335e+01
-5,558395955905353247e+01
-4,661988224352591459e+01
-6,089149716571364479e+01
-4,581720834156812572e+01
-3,083610555195363645e+01
7,025636843353990457e+01
-6,518150463705444508e+01
-1,726248427425920795e+01
-2,913637642449147336e+01
6,164821838066640680e+01
-6,815462616437628185e+01
-4,502777111998630488e+01
-6,326683872702276545e+01
1,620948699047247032e+01
4,088791858565826942e+01
6,982345095528810930e+01
2,389248456980197943e+01
-1,770873445899270848e+01
4,356051611737606777e+01
7,620831864043771020e+01
-1,114953543204704545e+01
-9,661692385091708957e+01
-4,354668011427100538e+01
-9,366390318556125294e+01
9,092377043786723334e+01
8,247625081936118363e+01
-2,229900764890679454e+01
-1,337803931543272995e+01
-9,420207452098907197e+00
5,708515104983885635e+01
7,113906982869025342e+00
-4,400421722846176920e+01
3,613704828454265794e+01
5,727792856388606424e+01
-5,525533311677637016e+01
6,567601364988050250e+01
-9,305808070788377506e+01
-8,829247958385700201e+01
-9,637260241122788784e+01
-3,669103357422373790e+01
3,598975367218457677e+01
5,426982771820297557e+01
1,229162692166380566e+01
2,796959053996307887e+01
3,237539863720095923e+01
-9,908701785538103479e+01
1,400736169800680386e+01
-3,729778863779984732e+01
3,365587691490773636e+01
-3,563573278525046817e+01
-5,637566327741061656e+01
-5,468649248946675101e+01
-2,353779460410893876e+01
1,927276215070577337e+00
-8,819493040981880938e+01
6,548444834209956866e+01
6,077873372994869783e+01
-1,548695386948266162e+01
4,929385798411402675e+01
5,168029985897044298e+01
-4,752609669326322006e+01
-3,725589283119033013e+01
-7,829032435706473336e+01
-1,370844259396754694e+01
-1,518125858217838697e+01
-7,080661749275331829e+01
8,028546262164354630e+01
-8,822553628597991349e+01
-2,794019000062945679e+00
-3,644847514059683391e+01
3,198154807527015464e+01
-5,987831558472360882e+01
-3,656731902373289245e+01
2,815491049189992623e+01
9,984156252037251988e+01
4,521944016245640796e+01
6,274498216701209685e+01
3,747611534932070754e+01
1,584971460348651817e+01
-1,230425995637712333e+01
8,445906400186777319e+01
-6,574563306986627254e+01
9,657532889527303155e+00
5,311503243516696671e+01
1,529934824524401904e+01
6,708169930247356660e+01
-2,579949755003300993e+01
-2,899215970232478412e+01
4,716570565997173503e+00
8,727480736893059543e+01
7,475771909899643219e+01
6,281793481446055694e+01
-7,892210255098304117e+01
1,684142808634115340e+01
-9,220132670880778392e+01
-6,642095267103329093e+00
8,620579476369996996e+01
-9,724276514193850574e+01
2,468986708672488817e+00
-7,452354008555089138e+01
3,218898124382087644e+01
-5,864405396192154285e+00
-8,737048530000144808e+01
-2,702417444081628162e+01
2,029396604920310665e+01
9,733109772399771487e+01
8,546508317004565924e+00
-7,760255781472864101e+00
-9,447546587314263888e-01
-4,480831907111391388e+01
2,695146334899934004e+01
7,661621708753099824e+01
-7,227402589005207290e+01
-4,964664856966969353e+01
-2,176258754656157635e+01
6,637495835525274401e+01
9,754015198799390873e+01
-9,081179145864628310e+01
-3,864283171717368504e+01
5,887006222011720524e+01
2,157529494668841608e+01
2,674132738879859517e+01
1,661529460142247672e+00
-8,948594158151352929e+01
8,648259567227637490e+01
9,673573394258104940e+01
-1,213682000667759553e+00
-7,252191397817679785e+01
5,446101428832579927e+01
8,060825908600233447e+01
5,409041898185563468e+01
7,267854598694819401e+01
-4,478428395818257002e+01
1,534224500183765372e+01
5,664553296526392501e+01
9,599661613588978071e+01
-6,838870091323857991e+01
-7,700434237529472625e+01
-8,317799973293685412e+01
6,426019871544900752e+01
-8,575635365561569756e+01
9,235480362931971854e+01
9,175953937418975670e+01
2,288915102035382176e+01
-9,400595095046635663e+01
2,753543644481521824e+01
-4,073727319694260274e+01
-1,610332875137183350e+01
5,784516861025076651e+01
-2,980724726170926431e+01
7,021459216098841694e+01
-6,625011365701033128e+01
8,770623780726063501e+01
-8,703913582699489382e+01
9,143360125190565668e+01
8,334417113846450320e+01
8,410714418712646534e+01
-9,171242625920058344e+00
-4,431391790588592272e+01
3,163699962484804473e+01
-3,337777907376731434e+01
1,430838287111598106e+01
-1,034857400415380368e+01
-7,484607851388713584e+01
6,552283785780096537e+01
-2,335642380898079296e+00
1,519206505372781635e+01
7,155035366964571608e+01
-5,386140708386821530e+01
-2,979317767136330986e+01
9,623315260871160604e+01
9,911506769866480226e+01
-6,841089423272987347e+01
-9,572975321076067701e+01
4,639855538198426643e+01
-6,115495382457260831e+01
6,847427470267365379e+01
-3,457417999402507292e+01
1,153398582035553943e+01
5,174418844520420180e+01
-8,733628885846449919e+01
3,880727242592473658e+01
-1,073320864312449885e+00
-5,037187057453600403e+01
1,105866148565964124e+01
-2,395924980594976716e+01
-6,236963441272198594e+01
-4,573068794671740989e+00
-5,810254342831285612e+00
-2,999614895126094893e+01
9,318836535576048163e+01
5,001164540962531646e+01
7,187098466008805531e+00
9,077917396527368510e-02
-4,984892121177841773e+01
-9,483806355473258520e+01
-4,821241575042756011e+01
-8,225358749514113299e+01
4,109014601654806143e+01
3,228756025086374848e+01
1,425337322523789396e+01
-7,044775548036233204e+01
6,817621824997152657e+01
2,374699301182268130e+01
9,100288917142620448e+01
-4,323517487014281357e+01
-8,661981654406415032e+01
2,809817511643336729e+01
-8,070805250304573519e+01
-1,488522169709342791e+01
